   	-> LOADING ARTICLES... <- 20230209_151103
   	-> ARTICLES LOADED... <- 20230209_151252
   	-> SENDING ARTICLES TO SAGE X3 <- 20230209_151304
Checking connection to SAGE X3... 20230209_151304
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000065\Fiche déjà existante\\Transaction interrompue : 20230209_152024
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000066\Fiche déjà existante\\Transaction interrompue : 20230209_152025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000067\Fiche déjà existante\\Transaction interrompue : 20230209_152025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000068\Fiche déjà existante\\Transaction interrompue : 20230209_152025
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000069\Fiche déjà existante\\Transaction interrompue : 20230209_152026
Error X3 : Vérifiez les coefficients rattachés à cette unité ! : 20230209_152026
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152026
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000070\Fiche déjà existante\\Transaction interrompue : 20230209_152026
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152026
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000071\Fiche déjà existante\\Transaction interrompue : 20230209_152026
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152027
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000072\Fiche déjà existante\\Transaction interrompue : 20230209_152027
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152027
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000073\Fiche déjà existante\\Transaction interrompue : 20230209_152027
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000074\Fiche déjà existante\\Transaction interrompue : 20230209_152028
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000075\Fiche déjà existante\\Transaction interrompue : 20230209_152028
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152028
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000076\Fiche déjà existante\\Transaction interrompue : 20230209_152028
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000077\Fiche déjà existante\\Transaction interrompue : 20230209_152029
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000078\Fiche déjà existante\\Transaction interrompue : 20230209_152029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000079\Fiche déjà existante\\Transaction interrompue : 20230209_152029
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000080\Fiche déjà existante\\Transaction interrompue : 20230209_152029
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000081\Fiche déjà existante\\Transaction interrompue : 20230209_152030
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152030
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000082\Fiche déjà existante\\Transaction interrompue : 20230209_152030
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000083\Fiche déjà existante\\Transaction interrompue : 20230209_152030
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000084\Fiche déjà existante\\Transaction interrompue : 20230209_152031
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000085\Fiche déjà existante\\Transaction interrompue : 20230209_152031
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000086\Fiche déjà existante\\Transaction interrompue : 20230209_152031
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000087\Fiche déjà existante\\Transaction interrompue : 20230209_152032
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000088\Fiche déjà existante\\Transaction interrompue : 20230209_152032
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000089\Fiche déjà existante\\Transaction interrompue : 20230209_152032
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000090\Fiche déjà existante\\Transaction interrompue : 20230209_152033
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_152033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000091\Fiche déjà existante\\Transaction interrompue : 20230209_152033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000092\Fiche déjà existante\\Transaction interrompue : 20230209_152033
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000093\Fiche déjà existante\\Transaction interrompue : 20230209_152034
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000094\Fiche déjà existante\\Transaction interrompue : 20230209_152034
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000095\Fiche déjà existante\\Transaction interrompue : 20230209_152035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000096\Fiche déjà existante\\Transaction interrompue : 20230209_152035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ALM000097\Fiche déjà existante\\Transaction interrompue : 20230209_152035
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006201\Fiche déjà existante\\Transaction interrompue : 20230209_152036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006202\Fiche déjà existante\\Transaction interrompue : 20230209_152036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006203\Fiche déjà existante\\Transaction interrompue : 20230209_152036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006204\Fiche déjà existante\\Transaction interrompue : 20230209_152036
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006205\Fiche déjà existante\\Transaction interrompue : 20230209_152037
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006206\Fiche déjà existante\\Transaction interrompue : 20230209_152037
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006207\Fiche déjà existante\\Transaction interrompue : 20230209_152037
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006208\Fiche déjà existante\\Transaction interrompue : 20230209_152038
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006209\Fiche déjà existante\\Transaction interrompue : 20230209_152038
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006210\Fiche déjà existante\\Transaction interrompue : 20230209_152039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006211\Fiche déjà existante\\Transaction interrompue : 20230209_152039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006212\Fiche déjà existante\\Transaction interrompue : 20230209_152039
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006213\Fiche déjà existante\\Transaction interrompue : 20230209_152040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006214\Fiche déjà existante\\Transaction interrompue : 20230209_152040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006215\Fiche déjà existante\\Transaction interrompue : 20230209_152040
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006216\Fiche déjà existante\\Transaction interrompue : 20230209_152041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006217\Fiche déjà existante\\Transaction interrompue : 20230209_152041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006218\Fiche déjà existante\\Transaction interrompue : 20230209_152041
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006219\Fiche déjà existante\\Transaction interrompue : 20230209_152042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006220\Fiche déjà existante\\Transaction interrompue : 20230209_152042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006221\Fiche déjà existante\\Transaction interrompue : 20230209_152042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006222\Fiche déjà existante\\Transaction interrompue : 20230209_152042
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006223\Fiche déjà existante\\Transaction interrompue : 20230209_152043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006224\Fiche déjà existante\\Transaction interrompue : 20230209_152043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006225\Fiche déjà existante\\Transaction interrompue : 20230209_152043
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006226\Fiche déjà existante\\Transaction interrompue : 20230209_152044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006227\Fiche déjà existante\\Transaction interrompue : 20230209_152044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006228\Fiche déjà existante\\Transaction interrompue : 20230209_152044
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006229\Fiche déjà existante\\Transaction interrompue : 20230209_152045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006230\Fiche déjà existante\\Transaction interrompue : 20230209_152045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006231\Fiche déjà existante\\Transaction interrompue : 20230209_152045
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006232\Fiche déjà existante\\Transaction interrompue : 20230209_152046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006233\Fiche déjà existante\\Transaction interrompue : 20230209_152046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006234\Fiche déjà existante\\Transaction interrompue : 20230209_152046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006235\Fiche déjà existante\\Transaction interrompue : 20230209_152046
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006236\Fiche déjà existante\\Transaction interrompue : 20230209_152047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006237\Fiche déjà existante\\Transaction interrompue : 20230209_152047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006238\Fiche déjà existante\\Transaction interrompue : 20230209_152047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006239\Fiche déjà existante\\Transaction interrompue : 20230209_152047
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006240\Fiche déjà existante\\Transaction interrompue : 20230209_152048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006241\Fiche déjà existante\\Transaction interrompue : 20230209_152048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART006242\Fiche déjà existante\\Transaction interrompue : 20230209_152048
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005898\Fiche déjà existante\\Transaction interrompue : 20230209_152049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005899\Fiche déjà existante\\Transaction interrompue : 20230209_152049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005900\Fiche déjà existante\\Transaction interrompue : 20230209_152049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005901\Fiche déjà existante\\Transaction interrompue : 20230209_152049
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005902\Fiche déjà existante\\Transaction interrompue : 20230209_152050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005903\Fiche déjà existante\\Transaction interrompue : 20230209_152050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005904\Fiche déjà existante\\Transaction interrompue : 20230209_152050
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005905\Fiche déjà existante\\Transaction interrompue : 20230209_152051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005906\Fiche déjà existante\\Transaction interrompue : 20230209_152051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005907\Fiche déjà existante\\Transaction interrompue : 20230209_152051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005908\Fiche déjà existante\\Transaction interrompue : 20230209_152051
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005909\Fiche déjà existante\\Transaction interrompue : 20230209_152052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005910\Fiche déjà existante\\Transaction interrompue : 20230209_152052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005911\Fiche déjà existante\\Transaction interrompue : 20230209_152052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005912\Fiche déjà existante\\Transaction interrompue : 20230209_152052
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005913\Fiche déjà existante\\Transaction interrompue : 20230209_152053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005914\Fiche déjà existante\\Transaction interrompue : 20230209_152053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005915\Fiche déjà existante\\Transaction interrompue : 20230209_152053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005916\Fiche déjà existante\\Transaction interrompue : 20230209_152053
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005917\Fiche déjà existante\\Transaction interrompue : 20230209_152054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005918\Fiche déjà existante\\Transaction interrompue : 20230209_152054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005919\Fiche déjà existante\\Transaction interrompue : 20230209_152054
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005920\Fiche déjà existante\\Transaction interrompue : 20230209_152055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005921\Fiche déjà existante\\Transaction interrompue : 20230209_152055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005922\Fiche déjà existante\\Transaction interrompue : 20230209_152055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005923\Fiche déjà existante\\Transaction interrompue : 20230209_152055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005924\Fiche déjà existante\\Transaction interrompue : 20230209_152056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005925\Fiche déjà existante\\Transaction interrompue : 20230209_152056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005926\Fiche déjà existante\\Transaction interrompue : 20230209_152056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005927\Fiche déjà existante\\Transaction interrompue : 20230209_152057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005928\Fiche déjà existante\\Transaction interrompue : 20230209_152057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005929\Fiche déjà existante\\Transaction interrompue : 20230209_152057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005930\Fiche déjà existante\\Transaction interrompue : 20230209_152057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005931\Fiche déjà existante\\Transaction interrompue : 20230209_152058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005932\Fiche déjà existante\\Transaction interrompue : 20230209_152058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005933\Fiche déjà existante\\Transaction interrompue : 20230209_152058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005934\Fiche déjà existante\\Transaction interrompue : 20230209_152058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005935\Fiche déjà existante\\Transaction interrompue : 20230209_152059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005936\Fiche déjà existante\\Transaction interrompue : 20230209_152059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005937\Fiche déjà existante\\Transaction interrompue : 20230209_152059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005938\Fiche déjà existante\\Transaction interrompue : 20230209_152100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005939\Fiche déjà existante\\Transaction interrompue : 20230209_152100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005940\Fiche déjà existante\\Transaction interrompue : 20230209_152100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART005941\Fiche déjà existante\\Transaction interrompue : 20230209_152100
